system:index,NDWI,date,.geo
20250312T053701_20250312T054819_T43REQ_40_0,-0.7743565,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031044282181,31.400232728556134]}"
20250312T053701_20250312T054819_T43REQ_41_0,-0.20461538,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3873610822893,31.3992491909903]}"
20250312T053701_20250312T054819_T43REQ_42_0,-0.18460535,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3876822076431,31.400601605677377]}"
20250312T053701_20250312T054819_T43REQ_43_0,-0.78591776,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38956965015565,31.39915227349165]}"
20250312T053701_20250312T054819_T43REQ_44_0,-0.17540453,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38726033967477,31.40033220362269]}"
20250312T053701_20250312T054819_T43REQ_45_0,-0.26536965,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38883594091182,31.39978608061416]}"
20250312T053701_20250312T054819_T43REQ_46_0,-0.33634156,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38873484289127,31.400778869639097]}"
20250312T053701_20250312T054819_T43REQ_47_0,-0.78221256,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936784122885,31.40122807707162]}"
20250312T053701_20250312T054819_T43REQ_48_0,-0.63799685,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38851851806561,31.399335914475586]}"
20250312T053701_20250312T054819_T43REQ_49_0,-0.8072332,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3902097331732,31.401315743071414]}"
20250312T053701_20250312T054819_T43REQ_50_0,-0.3802817,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915113339412,31.39969489861189]}"
20250312T053701_20250312T054819_T43REQ_51_0,-0.3064332,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904929448915,31.40050723878762]}"
20250312T053701_20250312T054819_T43REQ_52_0,-0.60426664,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39020562734798,31.40032327328115]}"
20250312T053701_20250312T054819_T43REQ_53_0,-0.7724155,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39135970950815,31.399597950212858]}"
20250312T053701_20250312T054819_T43REQ_54_0,-0.8036723,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39010417007896,31.401225838668502]}"
20250312T053701_20250312T054819_T43REQ_55_0,-0.32843497,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915448353002,31.40050691954255]}"
20250312T053701_20250312T054819_T43REQ_56_0,-0.7881706,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39136195558372,31.400139297376985]}"
20250312T053701_20250312T054819_T43REQ_57_0,-0.23451327,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904668952047,31.39987566695371]}"
20250312T053701_20250312T054819_T43REQ_58_0,-0.72478795,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031118951826,31.40041317762068]}"
20250312T053701_20250312T054819_T43REQ_59_0,-0.7871602,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39020898664444,31.401135294030116]}"
20250317T053649_20250317T054537_T43REQ_0_0,-0.21208227,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38831297115634,31.400509471086675]}"
20250317T053649_20250317T054537_T43REQ_1_0,-0.7582467,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38957710293414,31.400956764371404]}"
20250317T053649_20250317T054537_T43REQ_2_0,-0.24590164,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38852000455684,31.39969681272711]}"
20250317T053649_20250317T054537_T43REQ_3_0,-0.22879177,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904743378889,31.400056116055488]}"
20250317T053649_20250317T054537_T43REQ_4_0,-0.79291046,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38988558564554,31.39924153880646]}"
20250317T053649_20250317T054537_T43REQ_5_0,-0.22206506,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38767738689063,31.399428686334442]}"
20250317T053649_20250317T054537_T43REQ_6_0,-0.6602353,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38999711495343,31.400775036068804]}"
20250317T053649_20250317T054537_T43REQ_7_0,-0.76478374,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38947265851037,31.40113753302947]}"
20250317T053649_20250317T054537_T43REQ_8_0,-0.6270925,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39009931909163,31.400052919777625]}"
20250317T053649_20250317T054537_T43REQ_9_0,-0.7582467,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38957710293414,31.400956764371404]}"
20250317T053649_20250317T054537_T43REQ_10_0,-0.74456006,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936858615111,31.401408526128385]}"
20250317T053649_20250317T054537_T43REQ_11_0,-0.7541648,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38947154084269,31.40086685943431]}"
20250317T053649_20250317T054537_T43REQ_12_0,-0.25016245,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915150562475,31.399785123164843]}"
20250317T053649_20250317T054537_T43REQ_13_0,-0.7243376,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38788479451281,31.398706253420798]}"
20250317T053649_20250317T054537_T43REQ_14_0,-0.24474621,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38894150118222,31.399875986104615]}"
20250317T053649_20250317T054537_T43REQ_15_0,-0.7543687,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39009521463133,31.399060449778577]}"
20250317T053649_20250317T054537_T43REQ_16_0,-0.22973879,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38820852478413,31.40069023874324]}"
20250317T053649_20250317T054537_T43REQ_17_0,-0.7566888,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3897900920429,31.40158769659236]}"
20250317T053649_20250317T054537_T43REQ_18_0,-0.7534057,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39051969962223,31.399961414315648]}"
20250317T053649_20250317T054537_T43REQ_19_0,-0.24871251,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3884140733637,31.39951668231881]}"
20250317T053649_20250317T054537_T43REQ_20_0,-0.41110122,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38799109488168,31.39897660888161]}"
20250317T053649_20250317T054537_T43REQ_21_0,-0.75172764,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3910452676292,31.39986958669011]}"
20250317T053649_20250317T054537_T43REQ_22_0,-0.25400138,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38756960406478,31.398797432306885]}"
20250317T053649_20250317T054537_T43REQ_23_0,-0.7639576,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39041413776552,31.39987151013896]}"
20250317T053649_20250317T054537_T43REQ_24_0,-0.62502986,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3908423682083,31.401674718590012]}"
20250317T053649_20250317T054537_T43REQ_25_0,-0.23809524,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936411671793,31.400325831711246]}"
20250317T053649_20250317T054537_T43REQ_26_0,-0.7399856,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38905078307947,31.40086813695037]}"
20250317T053649_20250317T054537_T43REQ_27_0,-0.24201562,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38967819225192,31.399963974780853]}"
20250317T053649_20250317T054537_T43REQ_28_0,-0.35111704,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3899941305689,31.400053239793753]}"
20250317T053649_20250317T054537_T43REQ_29_0,-0.765748,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39051895254012,31.399780965242865]}"
20250317T053649_20250317T054537_T43REQ_30_0,-0.7701613,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38862333408767,31.399245371111665]}"
20250317T053649_20250317T054537_T43REQ_31_0,-0.6401919,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38905041092939,31.400777912411584]}"
20250317T053649_20250317T054537_T43REQ_32_0,-0.22614041,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38852186270844,31.400147935512823]}"
20250317T053649_20250317T054537_T43REQ_33_0,-0.7661668,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031006947612,31.400142504021936]}"
20250317T053649_20250317T054537_T43REQ_34_0,-0.24226625,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38946967809672,31.400415736750187]}"
20250317T053649_20250317T054537_T43REQ_35_0,-0.7747307,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39062264620613,31.39941974664227]}"
20250317T053649_20250317T054537_T43REQ_36_0,-0.76411545,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39041264401716,31.39951061197867]}"
20250317T053649_20250317T054537_T43REQ_37_0,-0.302191,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38799851741051,31.40078110014943]}"
20250317T053649_20250317T054537_T43REQ_38_0,-0.75866854,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39115120422673,31.400049714869933]}"
20250317T053649_20250317T054537_T43REQ_39_0,-0.72863567,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39104676381905,31.400230484802897]}"
20250317T053649_20250317T054537_T43REQ_40_0,-0.7566864,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031044282181,31.400232728556134]}"
20250317T053649_20250317T054537_T43REQ_41_0,-0.21179432,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3873610822893,31.3992491909903]}"
20250317T053649_20250317T054537_T43REQ_42_0,-0.23759791,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3876822076431,31.400601605677377]}"
20250317T053649_20250317T054537_T43REQ_43_0,-0.7449863,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38956965015565,31.39915227349165]}"
20250317T053649_20250317T054537_T43REQ_44_0,-0.23585333,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38726033967477,31.40033220362269]}"
20250317T053649_20250317T054537_T43REQ_45_0,-0.2541209,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38883594091182,31.39978608061416]}"
20250317T053649_20250317T054537_T43REQ_46_0,-0.2518195,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38873484289127,31.400778869639097]}"
20250317T053649_20250317T054537_T43REQ_47_0,-0.75185186,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936784122885,31.40122807707162]}"
20250317T053649_20250317T054537_T43REQ_48_0,-0.62381774,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38851851806561,31.399335914475586]}"
20250317T053649_20250317T054537_T43REQ_49_0,-0.798393,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3902097331732,31.401315743071414]}"
20250317T053649_20250317T054537_T43REQ_50_0,-0.48782742,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915113339412,31.39969489861189]}"
20250317T053649_20250317T054537_T43REQ_51_0,-0.24710983,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904929448915,31.40050723878762]}"
20250317T053649_20250317T054537_T43REQ_52_0,-0.5400275,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39020562734798,31.40032327328115]}"
20250317T053649_20250317T054537_T43REQ_53_0,-0.76435643,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39135970950815,31.399597950212858]}"
20250317T053649_20250317T054537_T43REQ_54_0,-0.80080265,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39010417007896,31.401225838668502]}"
20250317T053649_20250317T054537_T43REQ_55_0,-0.24309,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915448353002,31.40050691954255]}"
20250317T053649_20250317T054537_T43REQ_56_0,-0.7370732,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39136195558372,31.400139297376985]}"
20250317T053649_20250317T054537_T43REQ_57_0,-0.25166193,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904668952047,31.39987566695371]}"
20250317T053649_20250317T054537_T43REQ_58_0,-0.6834873,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031118951826,31.40041317762068]}"
20250317T053649_20250317T054537_T43REQ_59_0,-0.7813797,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39020898664444,31.401135294030116]}"
20250322T053701_20250322T054243_T43REQ_0_0,-0.20824449,2025-03-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38831297115634,31.400509471086675]}"
20250322T053701_20250322T054243_T43REQ_1_0,-0.71484375,2025-03-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38957710293414,31.400956764371404]}"
20250322T053701_20250322T054243_T43REQ_2_0,-0.22551547,2025-03-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38852000455684,31.39969681272711]}"
20250322T053701_20250322T054243_T43REQ_3_0,-0.22900763,2025-03-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904743378889,31.400056116055488]}"
20250322T053701_20250322T054243_T43REQ_4_0,-0.74689823,2025-03-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38988558564554,31.39924153880646]}"
20250322T053701_20250322T054243_T43REQ_5_0,-0.22394082,2025-03-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38767738689063,31.399428686334442]}"
20250322T053701_20250322T054243_T43REQ_6_0,-0.6823236,2025-03-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38999711495343,31.400775036068804]}"
20250322T053701_20250322T054243_T43REQ_7_0,-0.7105139,2025-03-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38947265851037,31.40113753302947]}"
20250322T053701_20250322T054243_T43REQ_8_0,-0.5795796,2025-03-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39009931909163,31.400052919777625]}"
20250322T053701_20250322T054243_T43REQ_9_0,-0.71484375,2025-03-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38957710293414,31.400956764371404]}"
20250322T053701_20250322T054243_T43REQ_10_0,-0.6964824,2025-03-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936858615111,31.401408526128385]}"
20250322T053701_20250322T054243_T43REQ_11_0,-0.71588147,2025-03-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38947154084269,31.40086685943431]}"
20250322T053701_20250322T054243_T43REQ_12_0,-0.23723514,2025-03-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915150562475,31.399785123164843]}"
20250322T053701_20250322T054243_T43REQ_13_0,-0.6810162,2025-03-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38788479451281,31.398706253420798]}"
20250322T053701_20250322T054243_T43REQ_14_0,-0.22759601,2025-03-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38894150118222,31.399875986104615]}"
20250322T053701_20250322T054243_T43REQ_15_0,-0.70100904,2025-03-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39009521463133,31.399060449778577]}"
20250322T053701_20250322T054243_T43REQ_16_0,-0.24033149,2025-03-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38820852478413,31.40069023874324]}"
20250322T053701_20250322T054243_T43REQ_17_0,-0.709369,2025-03-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3897900920429,31.40158769659236]}"
20250322T053701_20250322T054243_T43REQ_18_0,-0.7258641,2025-03-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39051969962223,31.399961414315648]}"
20250322T053701_20250322T054243_T43REQ_19_0,-0.2371437,2025-03-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3884140733637,31.39951668231881]}"
20250322T053701_20250322T054243_T43REQ_20_0,-0.3784461,2025-03-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38799109488168,31.39897660888161]}"
20250322T053701_20250322T054243_T43REQ_21_0,-0.70703334,2025-03-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3910452676292,31.39986958669011]}"
20250322T053701_20250322T054243_T43REQ_22_0,-0.24029952,2025-03-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38756960406478,31.398797432306885]}"
20250322T053701_20250322T054243_T43REQ_23_0,-0.72581047,2025-03-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39041413776552,31.39987151013896]}"
20250322T053701_20250322T054243_T43REQ_24_0,-0.6318584,2025-03-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3908423682083,31.401674718590012]}"
20250322T053701_20250322T054243_T43REQ_25_0,-0.25068492,2025-03-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936411671793,31.400325831711246]}"
20250322T053701_20250322T054243_T43REQ_26_0,-0.68186426,2025-03-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38905078307947,31.40086813695037]}"
20250322T053701_20250322T054243_T43REQ_27_0,-0.23783413,2025-03-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38967819225192,31.399963974780853]}"
20250322T053701_20250322T054243_T43REQ_28_0,-0.36886993,2025-03-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3899941305689,31.400053239793753]}"
20250322T053701_20250322T054243_T43REQ_29_0,-0.72313297,2025-03-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39051895254012,31.399780965242865]}"
20250322T053701_20250322T054243_T43REQ_30_0,-0.73285717,2025-03-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38862333408767,31.399245371111665]}"
20250322T053701_20250322T054243_T43REQ_31_0,-0.6315087,2025-03-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38905041092939,31.400777912411584]}"
20250322T053701_20250322T054243_T43REQ_32_0,-0.21685433,2025-03-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38852186270844,31.400147935512823]}"
